"SalePrice","MSSubClass","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageCars","MoSold","YrSold","Remodeled","PorchNum","Pool","SaleTC","GarageFinish2","TotalSF","PcntBsmtUF","Bsmt","SecondFloor","Functional2","Garage","BsmtExp","LFln","LAln"
190000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,0,"Attchd",2,8,2009,"no",2,"no","1",2,3000,0.986666666666667,"yes","no","yes",2,2,4.14313472639153,9.04629085996968
242000,"20","RL","Pave","NoAlley","IR2","HLS","AllPub","Inside","Mod","NAmes","PosA","Norm","1Fam","1Story",7,7,1960,2007,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,0,4,1,"Gd",9,1,"Attchd",2,11,2008,"yes",0,"no","1",2,2654,0.273504273504274,"yes","no","yes",2,2,5.74620319054015,10.2273810069505
79900,"30","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,5,1926,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",108,"TA","Gd","PConc","Mn","Unf","Unf","GasA","Gd","Y",0,0,1,0,1,1,"TA",5,0,"Detchd",2,6,2006,"yes",1,"no","1",1,1347,1,"yes","no","yes",1,1,3.95124371858143,8.6699142784339
184900,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,0,2,1,"Gd",5,0,"Attchd",2,8,2009,"no",1,"no","1",2,2376,0.291666666666667,"yes","no","yes",2,1,4.20469261939097,9.21860611639321
253000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",8,1,"Attchd",2,2,2009,"no",1,"no","1",2,3084,0.693620844564241,"yes","yes","yes",2,1,4.31748811353631,9.17730051789798
239799,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",7,0,"Attchd",3,8,2006,"no",1,"no","0",2,3353,0.666427030913012,"yes","yes","yes",2,1,4.29045944114839,9.07795118393044
244400,"70","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Mn","Unf","Unf","GasA","Ex","Y",0,0,2,0,4,1,"TA",10,2,"Attchd",1,6,2010,"yes",2,"no","0",1,3435,1,"yes","yes","yes",2,1,4.23410650459726,10.0895520956089
150900,"90","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","Rec","LwQ","GasA","TA","Y",0,0,2,0,4,2,"TA",8,0,"Attchd",2,7,2006,"no",1,"no","1",1,3456,0.229166666666667,"yes","no","yes",2,2,4.00733318523247,9.44462166770085
214000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",298,"Gd","TA","PConc","No","ALQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",8,1,"BuiltIn",2,6,2009,"no",1,"no","1",2,3052,0.221774193548387,"yes","yes","yes",2,1,4.23410650459726,9.07738024471995
150000,"90","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1977,1977,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","GLQ","Unf","GasA","TA","Y",2,0,2,0,4,2,"TA",8,0,"None",0,8,2007,"no",1,"no","0",0,2880,0,"yes","no","yes",0,2,3.73766961828337,8.95040315983296
143000,"90","RL","Pave","NoAlley","Reg","Low","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,4,1967,1967,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Av","Unf","Unf","GasA","TA","Y",0,0,2,0,4,2,"TA",8,0,"Attchd",2,6,2007,"no",0,"no","1",1,3264,1,"yes","no","yes",2,2,4.60517018598809,10.1266311038503
137500,"20","RL","Pave","NoAlley","IR1","Lvl","NoSeWa","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,6,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",541,"TA","TA","CBlock","No","GLQ","Rec","GasA","Gd","Y",0,1,1,0,3,1,"Gd",7,1,"Basment",2,1,2009,"no",2,"no","0",2,2163,0.432234432234432,"yes","no","yes",1,1,4.23410650459726,9.57324586566555
124900,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","No","LwQ","Unf","GasA","TA","Y",0,0,1,0,2,1,"TA",7,0,"Detchd",2,9,2009,"yes",2,"no","1",1,2957,0,"yes","yes","yes",1,1,4.58496747867057,9.08477714900084
143000,"80","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","Gd","CBlock","Av","ALQ","BLQ","GasA","TA","Y",1,0,1,0,3,1,"TA",6,1,"Attchd",1,3,2006,"no",1,"no","1",2,2288,0.0891608391608392,"yes","no","yes",2,2,4.24849524204936,9.00736702745136
270000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",236,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",9,1,"Attchd",3,11,2007,"yes",1,"no","1",3,3245,0.195544554455446,"yes","no","yes",2,2,4.44265125649032,9.58438361007601
192500,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","TA","PConc","No Basement","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",7,1,"Attchd",2,2,2006,"no",2,"no","1",2,2712,1,"yes","yes","yes",2,0,4.17438726989564,9.54724108821546
197500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",1,0,1,1,3,1,"Gd",5,1,"Attchd",2,3,2010,"yes",0,"no","1",2,2542,0.154177433247201,"yes","no","yes",2,1,4.35670882668959,9.14420056947164
129000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1950,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","ALQ","BLQ","GasA","Gd","Y",1,0,1,0,3,1,"Gd",5,0,"Detchd",2,7,2007,"yes",1,"no","1",2,1728,0.366898148148148,"yes","no","yes",1,1,4.0943445622221,8.88183630500415
119900,"20","RH","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","BLQ","Unf","GasA","Gd","Y",1,0,1,0,3,1,"TA",6,0,"Detchd",1,7,2006,"no",1,"no","0",1,1793,0.225845410628019,"yes","no","yes",1,1,4.0943445622221,8.96187901267768
133900,"85","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,8,1972,2003,"Gable","CompShg","WdShing","HdBoard","None",0,"TA","Gd","CBlock","Av","GLQ","Unf","GasA","Gd","Y",0,1,1,0,2,1,"TA",5,0,"Detchd",1,4,2009,"yes",1,"no","1",3,1536,0.140625,"yes","no","yes",1,2,4.0943445622221,8.88183630500415
172000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,4,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"TA","TA","CBlock","Av","ALQ","LwQ","GasA","Ex","Y",0,1,2,1,4,1,"TA",7,1,"Attchd",2,9,2008,"no",2,"no","1",2,2752,0.0369897959183673,"yes","yes","yes",2,2,4.23410650459726,9.31244559491334
127500,"90","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv","WdShing","Plywood","BrkFace",250,"TA","TA","CBlock","Gd","GLQ","Unf","GasA","TA","Y",0,2,2,0,4,0,"TA",4,0,"None",0,10,2006,"no",0,"no","0",0,1925,0,"yes","no","yes",0,2,3.55534806148941,9.14846496825809
145000,"90","RH","Pave","NoAlley","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",6,6,1946,1950,"Gable","CompShg","MetalSd","MetalSd","BrkFace",423,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","N",0,0,2,0,4,2,"TA",8,0,"Attchd",2,8,2007,"yes",0,"no","1",1,2937,0.50561797752809,"yes","yes","yes",2,1,4.40671924726425,8.87290767425985
124000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",0,0,1,1,2,1,"TA",5,1,"Attchd",2,5,2009,"no",1,"no","1",3,1790,0.491978609625668,"yes","yes","yes",2,1,3.17805383034795,7.17011954344963
132000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",6,0,"Detchd",2,4,2007,"no",0,"no","1",3,2114,0.605487228003784,"yes","no","yes",1,1,4.24849524204936,8.91193433616143
185000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",6,0,"Attchd",2,10,2007,"no",1,"no","1",2,2674,0.477187733732236,"yes","no","yes",2,1,4.17438726989564,9.04192172035122
155000,"160","FV","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","No","ALQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",6,0,"Detchd",2,5,2010,"no",1,"no","1",1,2112,0.132183908045977,"yes","yes","yes",1,1,3.17805383034795,7.85243908535751
116500,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1958,2008,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Gd","CBlock","Gd","BLQ","Unf","GasA","Gd","Y",1,0,1,0,2,1,"TA",4,0,"None",0,2,2010,"yes",1,"no","1",0,1716,0.188811188811189,"yes","no","yes",0,2,3.91202300542815,8.88280805492444
272000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosN","Norm","1Fam","2Story",6,7,1977,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",424,"TA","Gd","CBlock","No","ALQ","Unf","GasA","TA","Y",1,0,2,1,4,1,"TA",11,1,"Attchd",2,7,2008,"yes",2,"no","1",3,4202,0.326315789473684,"yes","yes","yes",2,1,4.23410650459726,9.41140190014419
155000,"160","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NPkVill","Norm","Norm","TwnhsE","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",1,0,2,1,3,1,"Gd",7,1,"Detchd",2,7,2007,"no",1,"no","1",1,2352,0.308457711442786,"yes","yes","yes",1,1,3.17805383034795,7.74413662762799
239000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Ex",7,0,"Attchd",2,5,2009,"no",2,"no","1",3,3600,1,"yes","no","yes",2,1,4.80402104473326,9.38622458680613
214900,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",44,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Gd",8,1,"BuiltIn",2,2,2010,"yes",1,"no","1",3,2711,0.236230110159119,"yes","yes","yes",2,1,4.38202663467388,9.33397293242146
178900,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",8,1,"Attchd",2,7,2007,"yes",1,"no","0",3,2267,1,"yes","yes","yes",2,1,4.17438726989564,9.23376388691977
160000,"50","RL","Pave","NoAlley","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","Gd","BrkTil","No","Rec","Unf","GasA","Ex","Y",1,0,1,1,2,1,"TA",7,2,"Detchd",1,6,2009,"yes",1,"no","1",1,2036,0.412087912087912,"yes","yes","yes",1,1,4.86753445045558,9.16951837745593
135000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",1,0,1,0,3,1,"TA",6,0,"Attchd",1,7,2008,"no",0,"no","1",1,2196,0.178506375227687,"yes","no","yes",2,1,4.23410650459726,8.90788301394225
37900,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,6,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","No","Unf","Unf","Grav","Fa","N",0,0,1,0,2,1,"TA",6,0,"None",0,5,2009,"yes",0,"no","0",0,1568,1,"yes","yes","yes",0,1,3.91202300542815,8.68693596600333
140000,"190","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","2fmCon","SLvl",6,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","BrkFace",105,"TA","Fa","CBlock","Gd","ALQ","Unf","GasA","TA","Y",1,0,1,0,2,1,"TA",6,0,"Attchd",1,3,2006,"no",0,"no","0",2,1683,0.127551020408163,"yes","no","yes",2,2,4.31748811353631,9.24782881638717
135000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,4,1949,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","N",0,0,1,1,4,1,"TA",6,0,"None",0,12,2006,"yes",0,"no","0",0,1912,1,"yes","yes","yes",0,1,4.0943445622221,9.28730141311231
173000,"160","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",6,0,"BuiltIn",2,7,2009,"yes",1,"no","1",2,2390,0.257853403141361,"yes","yes","yes",2,1,3.58351893845611,7.72665366484764
99500,"120","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,2,0,2,1,"TA",5,1,"Attchd",1,4,2010,"no",1,"no","1",1,1836,1,"yes","no","yes",2,1,4.00733318523247,8.97360486714251
182000,"20","FV","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2007,2008,"Gable","CompShg","CemntBd","CmentBd",NA,NA,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,0,"Attchd",2,12,2008,"yes",1,"no","0",3,2856,1,"yes","no","yes",2,1,4.55387689160054,9.36211680694198
167500,"70","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","RRAn","Feedr","1Fam","2Story",7,8,1910,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","BrkTil","No","Unf","Unf","GasA","TA","N",0,0,1,0,3,1,"Gd",8,0,"Detchd",2,10,2009,"yes",2,"no","1",1,2747,1,"yes","yes","yes",1,1,4.0943445622221,9.34259595109665
165000,"160","FV","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",6,0,"Detchd",2,4,2006,"no",2,"no","1",1,2055,0.0475482912332838,"yes","yes","yes",1,1,4.23410650459726,7.88269220628903
85500,"30","RL","Pave","NoAlley","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1923,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","TA","Y",0,0,1,0,2,1,"Fa",4,0,"None",0,8,2006,"yes",0,"no","1",0,1309,1,"yes","no","yes",0,1,3.93182563272433,8.68270762989381
199900,"120","FV","Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,1,1,1,1,"Gd",4,0,"Attchd",2,11,2007,"yes",1,"no","0",3,2482,0.108783239323127,"yes","no","yes",2,1,3.55534806148941,8.36030543587909
110000,"20","RL","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","LwQ","Unf","GasA","Ex","Y",0,0,1,0,3,1,"TA",5,0,"Detchd",2,5,2007,"no",0,"no","0",1,1788,0.38255033557047,"yes","no","yes",1,1,4.21950770517611,9.15377002048779
139000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1963,1963,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Rec","Unf","GasA","TA","Y",1,0,1,0,3,1,"TA",5,0,"Detchd",2,6,2009,"no",1,"no","1",1,2242,0.419268510258698,"yes","no","yes",1,1,4.38202663467388,9.0843235313927
178400,"85","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",7,9,1961,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",210,"Ex","TA","CBlock","Av","ALQ","Unf","GasA","Gd","Y",1,0,1,0,3,1,"Ex",6,0,"Attchd",2,7,2008,"yes",2,"no","1",2,1943,0.0815677966101695,"yes","no","yes",2,2,4.23410650459726,9.40277726251123
336000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Hip","CompShg","VinylSd","VinylSd","BrkFace",975,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Gd",8,1,"Attchd",3,7,2009,"yes",1,"no","1",3,3837,0.302857142857143,"yes","yes","yes",2,1,4.58496747867057,9.40943710213184
159895,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",6,1,"Attchd",2,3,2008,"no",2,"no","1",3,2532,1,"yes","no","yes",2,2,3.76120011569356,8.06526520889773
255900,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Mn","Unf","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",9,1,"Attchd",2,5,2008,"no",0,"no","1",1,3418,1,"yes","yes","yes",2,1,4.23410650459726,9.32812340763257
126000,"90","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1.5Fin",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No Basement","No Basement","No Basement","GasA","TA","Y",0,0,2,0,4,2,"Gd",8,0,"Attchd",2,8,2009,"no",0,"no","0",1,1734,0,"no","yes","yes",2,0,4.31748811353631,9.22276289197474
125000,"190","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","2fmCon","1Story",5,5,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasW","TA","N",1,0,1,0,3,1,"TA",5,0,"Detchd",1,8,2008,"no",1,"no","0",1,2328,0.106529209621993,"yes","no","yes",1,1,4.21950770517611,9.29468152040993
117000,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Feedr","Norm","1Fam","1.5Fin",6,8,1910,2003,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","No","Unf","Unf","GasA","Gd","Y",0,0,1,0,2,1,"Gd",5,0,"Attchd",1,6,2006,"yes",1,"no","1",1,2120,1,"yes","yes","yes",2,1,4.07753744390572,8.57734711423598
395192,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",450,"Ex","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Ex",8,1,"Attchd",3,4,2010,"yes",2,"no","0",3,3870,0.147150259067358,"yes","no","yes",2,2,4.4188406077966,9.22611529109155
195000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",298,"TA","TA","CBlock","No","LwQ","Unf","GasA","TA","Y",0,0,2,1,4,1,"Gd",8,1,"Attchd",2,6,2007,"no",1,"no","1",3,2878,0.816037735849057,"yes","yes","yes",2,1,4.23410650459726,9.39648793360367
197000,"60","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",6,0,"Attchd",2,8,2006,"no",1,"no","0",2,2346,1,"yes","yes","yes",2,1,4.17438726989564,9.00270100719794
348000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",423,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,1,"Attchd",3,6,2006,"yes",1,"no","1",3,3788,0.230659025787966,"yes","yes","yes",2,1,4.40671924726425,9.1539816383068
168000,"70","RM","Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",8,9,1882,1986,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","BrkTil","No","BLQ","Unf","GasA","Gd","Y",0,0,1,1,4,1,"Gd",8,1,"Attchd",2,11,2009,"yes",1,"no","1",1,2658,0.764192139737991,"yes","yes","yes",2,1,4.79579054559674,9.77968015680806
187000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","2Story",6,8,1964,1993,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",340,"TA","TA","CBlock","Gd","BLQ","Rec","GasA","Gd","Y",0,0,2,1,3,1,"Gd",7,1,"Attchd",2,7,2007,"yes",2,"no","1",2,2673,0.205596107055961,"yes","yes","yes",2,2,4.38202663467388,9.18604767940714
173900,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",6,0,"Attchd",2,8,2006,"yes",1,"no","0",2,2250,1,"yes","yes","yes",2,1,4.21950770517611,9.08772065842827
